NQUEST,NORD,CERC,MCERC1,MCERC2,MCERC3,MCERC4,MCERC5,MCERC6,MCERC7,MCERC8,MCERC9,MCERC10,MCERC11,OFFERTE,NOFFERTE,NRIFIUTI,NESPLAV,ETALAV,CONTRIB,ACONTRIB,MCONTRIB,DISOC,CASSINT,DIS1,DIS2,DIS3,DIS4,DIS5,DISTOT,DISTEL,ETAPEN,ETALAV2,NOMALAT,MALAT
217027,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
217027,3,2,,,,,,,,,,,,2,0,0,1,14,1,26,,2,2,,,,,,,,53,,1,0
217032,1,2,,,,,,,,,,,,2,0,0,1,17,1,33,,2,2,,,,,,,,54,,2,6
217032,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
217032,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
217032,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
217041,1,2,,,,,,,,,,,,2,0,0,2,14,1,33,,2,2,,,,,,,,52,19,1,0
217041,2,2,1,,,,,,,,,,,2,0,0,1,13,1,14,,2,2,,,,,,,,,,,
217041,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
217052,1,2,,,,,,,,,,,,2,0,0,1,12,1,36,,2,2,,,,,,,,56,,1,0
217052,2,2,,1,,,,,,,,,,2,0,0,3,11,1,2,,2,2,,,,,,,,,,,
217052,3,2,,,,,,,,,,,,2,0,0,1,17,1,4,,2,2,,,,,,,,65,,1,0
217052,4,2,,,,,,,,,,,,2,0,0,1,18,1,3,,2,2,,,,,,,,65,,1,0
217062,1,2,,,,,,,,,,,,2,0,0,3,40,1,15,,2,2,,,,,,,,,,,
217062,2,2,,,,,,,,,,,,2,0,0,2,15,1,35,,2,2,,,,,,,,,,,
217063,1,2,,,,,,,,,,,,1,1,1,1,15,1,17,,2,2,,,,,,,,65,,2,4
217063,2,2,,,,,,,,,,,,2,0,0,1,17,1,14,,2,2,,,,,,,,65,,2,3
217076,1,2,,,,,,,,,,,,2,0,0,1,27,1,5,,2,2,,,,,,,,65,,1,0
217076,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
217081,1,2,,,,,,,,,,,,2,0,0,2,15,1,15,,2,2,,,,,,,,60,23,1,0
217081,2,2,,,,,,,,,,,,2,0,0,1,21,1,5,,2,2,,,,,,,,60,,1,0
217081,3,2,,,,,,,,,,,,2,0,0,1,16,1,15,,2,2,,,,,,,,,,,
217083,1,1,,,,,,,,,,,,1,1,1,2,16,1,7,,1,2,3,3,2,2,4,2,,65,32,2,10
217083,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
218001,1,2,,,,,,,,,,,,2,0,0,1,33,1,24,,2,2,,,,,,,,62,,2,30
218009,1,1,,,,,,,,,,,,2,0,0,1,11,2,0,0,1,2,3,2,3,4,4,2,,,,,
218009,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
218015,1,2,,,,,,,,,,,,2,0,0,3,14,1,34,,2,2,,,,,,,,,,,
218015,2,2,,,,,,,,,,,,2,0,0,1,16,1,16,,2,2,,,,,,,,,,,
218031,1,2,,,,,,,,,,,,2,0,0,1,20,1,30,,2,2,,,,,,,,,,,
218031,2,2,,,,,,,,,,,,2,0,0,1,42,1,19,,2,2,,,,,,,,62,,1,0
218031,3,1,,,,,,,,,,,,2,0,0,2,18,1,1,,1,2,3,3,3,3,3,2,,,,,
218031,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
218054,1,2,,,,,,,,,,,,2,0,0,1,18,1,29,,2,2,,,,,,,,65,,1,0
218054,2,2,1,,,,,,,,,,,2,0,0,1,15,1,12,,2,2,,,,,,,,,,,
218054,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
218056,1,2,,,,,,,,,,,,2,0,0,1,19,1,22,,2,2,,,,,,,,60,,1,0
218056,2,2,,,,,,,,,,,,2,0,0,1,24,1,29,,2,2,,,,,,,,60,,2,10
218056,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
218066,1,2,,,,,,,,,,,,2,0,0,3,16,1,16,,2,2,,,,,,,,60,26,2,3
218066,2,2,,,,,,,,,,,,2,0,0,1,15,1,14,,1,2,4,3,3,3,4,3,,,,,
218069,1,2,,,,,,,,,,,,2,0,0,2,15,1,35,,2,2,,,,,,,,,,,
218069,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219002,1,2,,,,,,,,,,,,2,0,0,1,29,1,29,,2,2,,,,,,,,60,,1,0
219002,2,2,,,,,,,,,,,,2,0,0,1,23,1,23,,2,2,,,,,,,,60,,2,15
219003,1,2,,,,,,,,,,,,2,0,0,1,16,1,20,,2,2,,,,,,,,,,,
219003,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219003,3,2,,,,,,,,,,,,2,0,0,1,21,1,8,,2,2,,,,,,,,65,,1,0
219003,4,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219004,1,2,,,,,,,,,,,,2,0,0,1,20,1,20,,2,2,,,,,,,,60,,1,0
219004,2,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219007,1,2,,,,,,,,,,,,2,0,0,1,31,1,6,,2,2,,,,,,,,60,,1,0
219007,2,2,,1,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219008,1,2,,,,,,,,,,,,2,0,0,2,20,1,19,,2,2,,,,,,,,60,40,1,0
219008,2,2,,1,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219008,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219010,1,2,,,,,,,,,,,,2,0,0,2,25,2,0,0,2,2,,,,,,,,60,,1,0
219010,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219010,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219010,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219010,5,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219012,1,2,,,,,,,,,,,,2,0,0,2,24,1,22,,2,2,,,,,,,,60,,1,0
219012,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219012,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219012,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219014,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219014,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219014,3,2,,,,,,,,,,,,2,0,0,1,19,1,1,,2,2,,,,,,,,58,,2,2
219014,4,2,,,,,,,,,,,,2,0,0,1,19,1,1,,2,2,,,,,,,,58,,2,3
219024,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219025,1,2,,,,,,,,,,,,2,0,0,1,32,1,20,,2,2,,,,,,,,60,,1,0
219025,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219025,3,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219025,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
219025,5,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
219026,1,2,,,,,,,,,,,,2,0,0,1,15,1,30,,2,2,,,,,,,,,,,
219026,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219026,3,2,,,,,,,,,,,,2,0,0,1,14,1,13,,2,2,,,,,,,,60,,1,0
219026,4,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219030,1,1,,,,,,,,,,,,2,0,0,1,30,1,10,,1,1,4,4,4,4,5,4,,,,,
219030,2,2,,,,,,,,,,,,2,0,0,1,25,1,11,,2,2,,,,,,,,58,,1,0
219031,1,1,,,,,,,,,,,,2,0,0,1,10,2,0,0,2,2,,,,,,,,,,,
219031,2,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219032,1,2,,,,,,,,,,,,2,0,0,1,34,1,25,,2,2,,,,,,,,65,,1,0
219032,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219032,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219032,4,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219036,1,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219036,2,1,,,,,,,,,,,,2,0,0,1,33,2,0,0,1,1,,2,,,,,,,,,
219036,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219038,1,1,,,,,,,,,,,,2,0,0,3,18,2,0,0,2,2,,,,,,,,,,,
219038,2,2,,,,,,,,,,,,2,0,0,1,39,1,1,,2,2,,,,,,,,60,,2,5
219041,1,1,,,,,,,,,,,,2,0,0,1,20,2,0,0,2,2,,,,,,,,,,1,0
219041,2,1,,,,,,,,,,,,2,0,0,1,25,2,0,0,2,2,,,,,,,,,,1,0
219045,1,2,,,,,,,,,,,,2,0,0,1,25,1,2,,2,2,,,,,,,,60,,1,0
219045,2,2,,1,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219045,3,2,,1,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219074,1,2,,,,,,,,,,,,2,0,0,1,28,1,25,,2,2,,,,,,,,60,,1,0
219074,2,2,,,,,,1,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219074,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
219074,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
219078,1,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219078,2,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219079,1,2,,,,,,,,,,,,2,0,0,2,25,1,35,,2,2,,,,,,,,,,,
219079,2,2,,,,1,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219079,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219082,1,2,,,,,,,,,,,,2,0,0,1,33,2,0,0,2,2,,,,,,,,60,,1,0
219084,1,2,,,,,,,,,,,,2,0,0,1,15,1,30,,2,2,,,,,,,,,,,
219084,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
219084,3,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
220006,1,2,,,,,,,,,,,,2,0,0,1,28,1,15,,2,2,,,,,,,,60,,1,0
220007,1,2,,,,,,,,,,,,2,0,0,1,10,1,28,,2,2,,,,,,,,,,,
220007,2,2,,,,,,,,,,,,2,0,0,1,10,1,15,,2,2,,,,,,,,,,,
220012,1,2,,,,,,,,,,,,2,0,0,2,14,1,15,,2,2,,,,,,,,65,30,1,0
220012,2,2,,,,,,,,,,,,2,0,0,1,15,1,15,,2,2,,,,,,,,60,,1,0
220022,1,2,,,,,,,,,,,,2,0,0,2,15,1,25,,2,2,,,,,,,,55,29,1,0
220022,2,2,,,,,,,,,,,,2,0,0,2,18,1,12,,2,2,,,,,,,,55,24,1,0
220022,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220023,1,2,,,,,,,,,,,,2,0,0,1,17,1,35,,2,2,,,,,,,,58,,1,0
220023,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
220023,3,2,,,,,,,,,,,,2,0,0,1,17,1,3,,2,2,,,,,,,,65,,1,0
220023,4,2,,,,,,,,,,,,2,0,0,1,20,1,0.25,3,2,2,,,,,,,,60,,1,0
220023,5,2,,,,,,,,,,,,2,0,0,1,10,1,10,,2,2,,,,,,,,,,,
220027,1,2,,,,,,,,,,,,2,0,0,2,15,1,38,,2,2,,,,,,,,,,,
220027,2,2,,,,,,,,,,,,2,0,0,1,10,1,19,,2,2,,,,,,,,,,,
220031,1,2,,,,,,,,,,,,2,0,0,1,16,1,20,,2,2,,,,,,,,,,,
220041,1,2,,,,,,,,,,,,2,0,0,2,10,1,37,,1,1,3,3,1,1,1,1,,,,,
220041,2,2,,,,,,,,,,,,2,0,0,1,17,1,5,,2,2,,,,,,,,65,,1,0
220041,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220044,1,2,,,,,,,,,,,,2,0,0,1,15,1,37,,2,2,,,,,,,,60,,1,0
220044,2,2,,,,,,,,,,,,2,0,0,1,25,1,15,,2,2,,,,,,,,60,,1,0
220050,1,2,,,,,,,,,,,,2,0,0,1,20,1,32,,2,2,,,,,,,,65,,1,0
220050,2,2,,,,,,,,,,,,2,0,0,1,20,1,30,,2,2,,,,,,,,60,,1,0
220050,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220050,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220054,1,2,,,,,,,,,,,,2,0,0,1,14,1,37,,2,2,,,,,,,,51,,1,0
220054,2,2,,,,,,,,,,,,2,0,0,2,17,1,35,,2,2,,,,,,,,52,21,1,0
220054,3,2,,,,,,,,,,,,2,0,0,1,19,1,6,,2,2,,,,,,,,60,,1,0
220054,4,2,,,,,,,,,,,,2,0,0,1,10,1,32,,2,2,,,,,,,,,,,
220055,1,1,,,,,,,,,,,,2,0,0,6,16,1,10,,1,1,5,5,5,5,5,5,,,,,
220055,2,1,,,,,,,,,,,,2,0,0,6,16,1,2,,1,1,5,5,5,5,5,4,,,,,
220056,1,2,,,,,,,,,,,,2,0,0,1,15,1,30,,2,2,,,,,,,,,,1,0
220056,2,2,,,,,,,,,,,,2,0,0,1,16,1,14,,2,2,,,,,,,,60,,1,0
220056,3,2,,,,,,,,,,,,2,0,0,1,20,1,10,,2,2,,,,,,,,65,,1,0
220059,1,2,,,,,,,,,,,,2,0,0,1,14,1,35,,2,2,,,,,,,,,,1,0
220059,2,2,,,,,,,,,,,,2,0,0,1,13,1,37,,2,2,,,,,,,,60,,1,0
220059,3,2,,,,,,,,,,,,2,0,0,3,19,1,6,,2,2,,,,,,,,65,22,2,7
220060,1,2,,,,,,,,,,,,2,0,0,1,15,1,30,,2,2,,,,,,,,,,,
220060,2,2,,,,,,,,,,,,2,0,0,2,15,1,30,,2,2,,,,,,,,,,,
220060,3,2,,,,,,,,,,,,2,0,0,1,20,1,16,,2,2,,,,,,,,60,,1,0
220061,1,2,,,,,,,,,,,,2,0,0,1,10,1,28,,2,2,,,,,,,,,,,
220065,1,2,,,,,,,,,,,,2,0,0,1,14,1,38,,2,2,,,,,,,,54,,1,0
220065,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
220066,1,2,,,,,,,,,,,,2,0,0,2,22,1,14,,2,2,,,,,,,,65,32,1,0
220066,2,2,,,,,,,,,,,,2,0,0,1,15,1,10,,2,2,,,,,,,,60,,1,0
220070,1,2,,,,,,,,,,,,2,0,0,2,13,1,35,,2,2,,,,,,,,55,,1,0
220070,2,2,,,,,,,,,,,,2,0,0,1,21,1,,,2,2,,,,,,,,,,,
220070,3,2,,,,,,,,,,,,2,0,0,1,16,1,,,2,2,,,,,,,,65,,1,0
220072,1,2,,,,,,,,,,,,2,0,0,3,15,2,0,0,2,2,,,,,,,,,,,
220072,2,1,,,,,,,,,,,,2,0,0,3,17,1,6,,1,1,1,2,2,1,2,1,,,,,
220075,1,1,,,,,,,,,,,,1,1,0,3,15,1,9,,2,2,,,,,,,,65,24,1,0
220075,2,2,,,,,,,,,,,,2,0,0,2,15,1,9,,2,2,,,,,,,,60,20,1,0
220078,1,2,,,,,,,,,,,,2,0,0,2,17,1,22,,2,2,,,,,,,,58,27,1,0
220078,2,2,,,,,,,,,,,,2,0,0,2,14,1,18,,2,2,,,,,,,,54,18,1,0
220078,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220081,1,1,,,,,,,,,,,,2,0,0,2,15,1,15,,1,1,1,3,3,3,4,3,,,,,
220081,2,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220081,3,2,,,,,,,,,,,,2,0,0,2,15,1,10,,1,1,1,4,3,3,4,3,,65,,1,0
220083,1,2,,,,,,,,,,,,2,0,0,1,10,1,,,2,2,,,,,,,,,,,
220084,1,2,,,,,,,,,,,,2,0,0,1,16,1,,,2,2,,,,,,,,65,,1,0
220084,2,2,,,,,,,,,,,,2,0,0,1,16,1,10,,2,2,,,,,,,,60,,1,0
220087,1,2,,,,,,,,,,,,2,0,0,2,20,1,23,,2,2,,,,,,,,65,30,2,90
220088,1,2,,,,,,,,,,,,2,0,0,4,13,1,35,,2,2,,,,,,,,58,41,1,0
220088,2,2,,,,,,,,,,,,2,0,0,2,15,1,29,,2,2,,,,,,,,60,29,1,0
220088,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
220089,1,2,,,,,,,,,,,,2,0,0,2,16,1,15,,2,2,,,,,,,,57,22,2,10
220089,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
220090,1,2,,,,,,,,,,,,2,0,0,1,14,1,15,,2,2,,,,,,,,65,,1,0
220090,2,2,,,,,,,,,,,,2,0,0,3,15,1,10,,2,2,,,,,,,,60,29,1,0
220090,3,2,,,,,,,,,,,,2,0,0,1,20,1,5,,2,2,,,,,,,,60,,1,0
221002,1,2,,,,,,,,,,,,2,0,0,1,28,1,7,,2,2,,,,,,,,55,,1,0
221002,2,2,,,,,,,,,,,,2,0,0,3,15,1,35,,2,2,,,,,,,,,,,
221002,3,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221002,4,2,,,,,,,,,,,,2,0,0,1,15,1,15,,2,2,,,,,,,,55,,1,0
221002,5,2,,,,,,,,,,,,2,0,0,1,15,1,9,,2,2,,,,,,,,55,,1,0
221003,1,2,,,,,,,,,,,,2,0,0,1,18,1,10,,2,2,,,,,,,,60,,1,0
221003,2,2,,,,,,,,,,,,2,0,0,2,14,1,15,,2,2,,,,,,,,60,18,2,120
221005,1,2,,,,,,,,,,,,2,0,0,3,14,1,18,,2,2,,,,,,,,,,,
221005,2,2,,,,,,,,,,,,2,0,0,1,14,1,5,,2,2,,,,,,,,,,,
221005,3,2,,,,,,,,,,,,2,0,0,1,15,1,20,,2,2,,,,,,,,60,,2,15
221007,1,2,,,,,,,,,,,,2,0,0,2,21,1,28,,2,2,,,,,,,,60,23,1,0
221007,2,2,,,1,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221007,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
221008,1,2,,,,,,,,,,,,2,0,0,2,12,1,33,,2,2,,,,,,,,,,,
221008,2,2,,,1,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221010,1,2,,,,,,,,,,,,2,0,0,1,19,2,0,0,2,2,,,,,,,,,,,
221010,2,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221011,1,2,,,,,,,,,,,,2,0,0,2,14,1,32,,1,2,2,3,3,3,4,2,,58,20,2,5
221011,2,2,,,,,,,,,,,,2,0,0,2,29,1,20,,2,2,,,,,,,,,,,
221012,1,2,,,,,,,,,,,,2,0,0,1,40,1,4,,2,2,,,,,,,,,,,
221012,2,2,,,,,,,,,,,,2,0,0,2,18,1,10,,1,2,3,3,3,3,3,3,,60,32,1,0
221012,3,2,,,,,,,,,,,,2,0,0,2,15,1,12,,1,2,3,3,3,3,3,3,,60,28,1,0
221012,5,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221021,1,2,,,,,,,,,,,,2,0,0,2,14,1,30,,2,2,,,,,,,,,,,
221021,2,2,,,,,,,,,,,,2,0,0,1,15,1,7,,2,2,,,,,,,,,,,
221022,1,2,,,,,,,,,,,,2,0,0,1,21,1,16,,2,2,,,,,,,,55,,1,0
221022,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221023,1,2,,,,,,,,,,,,2,0,0,4,14,1,36,,2,2,,,,,,,,,,,
221023,2,2,,,,,,,,,,,,2,0,0,1,15,1,30,,2,2,,,,,,,,,,,
221027,1,2,,,,,,,,,,,,2,0,0,2,19,1,25,,2,2,,,,,,,,60,22,2,70
221027,2,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221029,1,2,,,,,,,,,,,,2,0,0,4,14,1,26,,2,2,,,,,,,,65,26,1,0
221029,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221029,3,2,,,,,,,,,,,,2,0,0,1,23,1,3,,2,2,,,,,,,,60,,2,3
221029,4,2,,,,,,,,,,,,2,0,0,1,22,1,0.1666666667,2,2,2,,,,,,,,60,,2,6
221030,1,2,,,,,,,,,,,,2,0,0,2,19,1,8,,2,2,,,,,,,,65,29,1,0
221030,2,2,,,,,,,,,,,,2,0,0,1,23,1,5,,1,2,2,3,3,2,4,3,,60,,1,0
221031,1,2,,,,,,,,,,,,2,0,0,4,12,1,20,,2,2,,,,,,,,,,,
221031,2,2,,,,,,,,,,,,2,0,0,1,13,1,20,,2,2,,,,,,,,,,,
221041,1,2,,,,,,,,,,,,2,0,0,2,20,1,13,,2,2,,,,,,,,60,22,1,0
221041,2,2,,,,,,,,,,,,2,0,0,1,15,1,18,,2,2,,,,,,,,60,,1,0
221044,1,2,,,,,,,,,,,,2,0,0,2,28,1,14,,2,2,,,,,,,,65,31,1,0
221044,2,2,,,1,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221045,1,2,,,,,,,,,,,,2,0,0,4,13,1,20,,2,2,,,,,,,,50,24,1,0
221045,2,1,,,,,,,,,,,,2,0,0,3,13,1,13,,1,1,3,3,3,3,4,3,2,,,,
221045,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
221048,1,2,,,,,,,,,,,,2,0,0,1,44,1,15,,2,2,,,,,,,,,,,
221081,1,2,,,,,,,,,,,,2,0,0,1,16,1,37,,1,1,3,3,3,3,4,3,,60,,1,0
221081,2,2,,,,,,,,,,,,2,0,0,1,18,1,30,,2,2,,,,,,,,,,1,0
221081,3,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221081,4,2,,,,,,,,,,,,2,0,0,1,20,1,3,,2,2,,,,,,,,60,,1,0
221081,5,2,,,,,,,,,,,,2,0,0,1,23,1,0.6666666667,8,2,2,,,,,,,,60,,1,0
221085,1,2,,,,,,,,,,,,2,0,0,3,15,1,30,,2,2,,,,,,,,,,,
221087,1,2,,,,,,,,,,,,2,0,0,3,12,1,39,,2,2,,,,,,,,,,,
221087,2,2,1,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
221087,3,2,,,,,,,,,,,,2,0,0,1,12,1,15,,2,2,,,,,,,,,,,
221087,4,2,,,,,,,,,,,,2,0,0,1,12,1,15,,2,2,,,,,,,,,,,
221087,5,1,,,,,,,,,,,,2,0,0,1,20,1,8,,1,2,3,3,3,3,4,2,,,,,
221087,6,1,,,,,,,,,,,,2,0,0,1,18,1,6,,1,2,3,3,4,3,5,3,,,,,
221089,1,2,,,,,,,,,,,,2,0,0,2,23,1,35,,2,2,,,,,,,,59,47,2,15
221089,2,2,,,,,,,,,,,,2,0,0,1,26,1,3,,2,2,,,,,,,,60,,2,7
221089,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
221089,4,2,,,,,,,1,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
222003,1,2,1,,,,,,,,,,,2,0,0,1,13,1,15,,2,2,,,,,,,,,,,
222003,2,2,,,,,,,,,,,,2,0,0,2,8,1,15,,2,2,,,,,,,,,,,
222003,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
222013,1,2,,,,,,,,,,,,2,0,0,2,17,1,29,,2,2,,,,,,,,55,33,2,7
222013,2,2,,,,,,,,,,,,2,0,0,1,27,1,5,,1,2,3,3,3,3,3,4,,60,,2,10
222013,3,1,,,,,,,,,,,,2,0,0,1,20,1,4,,2,2,,,,,,,,60,,2,3
222013,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
222015,1,2,,,,,,,,,,,,2,0,0,1,12,1,5,,1,2,3,3,3,3,3,2,,,,,
222035,1,2,,,,,,,,,,,,2,0,0,3,16,1,20,,2,2,,,,,,,,66,44,1,0
222035,2,2,,,,,,,,,,,,2,0,0,1,14,2,0,0,2,2,,,,,,,,66,,1,0
222035,3,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
222035,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
222036,1,2,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
222038,1,2,,,,,,,,,,,,2,0,0,1,40,1,,,2,2,,,,,,,,,,,
222041,1,1,,,,,,,,,,,,2,0,0,3,18,1,7,,1,2,3,3,3,3,2,2,,50,25,2,4
222041,2,2,,,,,,,,,,,,2,0,0,3,20,1,2,,2,2,,,,,,,,60,27,2,7
222046,1,2,,,,,,,,,,,,2,0,0,5,16,1,,,2,2,,,,,,,,,,,
222053,1,2,,,,,,,,,,,,2,0,0,2,16,1,6,,2,2,,,,,,,,56,21,2,3
222071,1,2,,,,,,,,,,,,2,0,0,4,10,1,24,,2,2,,,,,,,,67,55,1,0
222074,1,2,,,,,,1,,,,,,2,0,0,1,18,1,35,,2,2,,,,,,,,,,,
222074,2,2,,,,,,,,,,,,2,0,0,1,18,1,20,,1,2,4,2,3,2,3,3,,55,,2,20
222074,3,1,,,,,,,,,,,,1,1,0,2,18,1,3,,1,2,,,,,,,,65,25,1,0
222074,4,2,,,,,,,,,1,,,2,0,0,0,,,,,,,,,,,,,,,,,
223035,1,2,,,,,,,,,,,,2,0,0,2,16,1,36,,2,2,,,,,,,,,,,
223035,2,2,,,1,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
223035,3,2,,,,,,,,,,,,2,0,0,1,18,1,6,,2,2,,,,,,,,65,,2,7
223060,1,2,,,,,,,,,,,,2,0,0,1,24,1,34,,2,2,,,,,,,,,,,
223060,2,2,,,,,,,,,,,,2,0,0,2,23,1,35,,2,2,,,,,,,,,,,
223060,3,1,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,,,,,
223061,1,1,,,,,,,,,,,,1,1,1,1,24,1,3,,2,2,,,,,,,,65,,1,0
224003,1,2,,,,,,,,,,,,2,0,0,1,25,1,14,,2,2,,,,,,,,60,,2,3
224003,2,2,,,,,,,,,,,,2,0,0,2,27,1,16,,2,2,,,,,,,,60,27,2,3
224019,1,2,,,,,,,,,,,,2,0,0,2,21,1,6,,2,2,,,,,,,,65,25,1,0
224019,2,2,,,,,,,,,,,,2,0,0,2,20,1,7,,2,2,,,,,,,,65,23,1,0
224028,1,2,,,,,,,,,,,,2,0,0,2,20,1,16,,2,2,,,,,,,,65,22,2,2
224028,2,2,,,,,,,,,,,,2,0,0,1,20,1,14,,2,2,,,,,,,,60,,2,3
224029,1,2,,,,,,,,,,,,2,0,0,2,15,1,28,,2,2,,,,,,,,,,,
224029,2,2,,,,,,,,,,,,2,0,0,1,13,1,24,,2,2,,,,,,,,,,,
224029,3,2,,,,,,,,,1,,,2,0,0,2,20,2,0,0,2,2,,,,,,,,,,,
